Transaction_id,User_id,Date_cleaned,Transaction_Type,Category_Clean,Amount_Clean,Is_Refund,is_Outlier,Payment_Mode_Clean,Location_Clean
T7295,U058,2021-06-14,Expense,Utilities,4435,NO,NO,BANK TRANSFER,Chennai
T4305,U147,2023-12-17,Income,Rent,50177,NO,NO,UPI,Chennai
T12760,U045,2022-07-11,Expense,Entertainment,6318,NO,NO,CASH,Jaipur
T5648,U050,2023-08-30,Expense,Education,5072,NO,NO,UPI,Ahmedabad
T4616,U018,2022-08-01,Income,Food,20954,NO,NO,CASH,Mumbai
T10289,U078,2021-05-04,Expense,Investment,1644,NO,NO,CARD,Kolkata
T5233,U037,2022-07-25,Expense,Food,999999999,NO,YES,BANK TRANSFER,Hyderabad
T9730,U015,2022-05-09,Expense,Education,0,NO,NO,CASH,Bangalore
T12419,U076,2021-12-25,Expense,Freelance,2093,NO,NO,BANK TRANSFER,Unknown
T1580,U103,2021-07-30,Expense,Savings,499,NO,NO,CARD,Lucknow
T13821,U098,2024-12-25,Expense,Rent,6957,NO,NO,BANK TRANSFER,Hyderabad
T6217,U032,2022-01-20,Expense,Rent,1893,NO,NO,CARD,Kolkata
T3528,U108,2024-12-05,Expense,Food,7171,NO,NO,BANK TRANSFER,Ahmedabad
T0374,U064,2024-11-02,Expense,Travel,6613,NO,NO,UPI,Mumbai
T6304,U069,2024-03-25,Expense,Rent,9323,NO,NO,BANK TRANSFER,Unknown
T1970,U137,2022-08-18,Expense,Food,3387,NO,NO,CARD,Ahmedabad
T2585,U045,2021-04-14,Income,Rent,41355,NO,NO,BANK TRANSFER,Jaipur
T3948,U123,2024-02-03,Income,Bonus,54776,NO,NO,BANK TRANSFER,Jaipur
T1900,U114,2021-10-09,Expense,Bonus,999999,NO,YES,CARD,Unknown
T8330,U150,2022-08-23,Expense,Salary,5450,NO,NO,CASH,Ahmedabad
T3157,U064,2024-10-19,Income,Savings,20442,NO,NO,BANK TRANSFER,Ahmedabad
T0649,U011,2023-11-14,Expense,Utilities,4400,NO,NO,CARD,Hyderabad
T2717,U126,2021-02-01,Expense,Travel,5000,NO,NO,CASH,Hyderabad
T13241,U084,2023-11-21,Expense,Utilities,4996,NO,NO,CASH,Delhi
T12431,U036,2024-03-23,Expense,Travel,54,NO,NO,UPI,Delhi
T6928,U075,2021-08-07,Expense,Entertainment,7508,NO,NO,CASH,Hyderabad
T0574,U092,2024-02-19,Expense,Investment,9424,NO,NO,CASH,Lucknow
T3863,U063,2021-07-26,Expense,Education,3773,NO,NO,CARD,Unknown
T11373,U042,2024-02-23,Income,Salary,36907,NO,NO,UPI,Chennai
T10636,U067,2022-10-23,Income,Health,71792,NO,NO,CARD,Hyderabad
T12333,U055,2022-12-06,Expense,Travel,6264,NO,NO,UPI,Delhi
T8954,U045,2024-12-11,Expense,Health,920,NO,NO,BANK TRANSFER,Chennai
T7571,U060,2024-04-27,Expense,Travel,999999,NO,YES,UPI,Ahmedabad
T10235,U018,2022-01-16,Expense,Education,5176,NO,NO,CARD,Lucknow
T9775,U119,2023-10-10,Expense,Freelance,6971,NO,NO,CARD,Delhi
T9306,U054,2023-12-22,Expense,Utilities,9990,NO,NO,CASH,Jaipur
T6002,U013,2023-06-27,Expense,Food,2832,NO,NO,CARD,Jaipur
T13352,U086,2024-02-13,Expense,Freelance,1533,NO,NO,CASH,Hyderabad
T3557,U016,2021-06-02,Expense,Investment,2295,NO,NO,CARD,Chennai
T11760,U032,2022-10-06,Expense,Food,49634,NO,NO,CARD,Kolkata
T8147,U043,2023-07-13,Expense,Education,2492,NO,NO,CARD,Hyderabad
T1268,U141,2022-11-05,Expense,Rent,5832,NO,NO,CARD,Lucknow
T3144,U061,2024-12-23,Expense,Travel,9967,NO,NO,UPI,Pune
T12400,U079,2022-06-12,Expense,Utilities,4891,NO,NO,CARD,Mumbai
T13153,U070,2024-06-06,Income,Travel,52742,NO,NO,UNKNOWN,Lucknow
T7877,U035,2023-11-16,Income,Food,18073,NO,NO,CARD,Jaipur
T11993,U128,2022-03-11,Expense,Food,8821,NO,NO,CASH,Hyderabad
T3983,U084,2023-11-20,Expense,Entertainment,1398,NO,NO,CARD,Delhi
T8103,U037,2023-10-08,Expense,Others,41059,NO,NO,CASH,Ahmedabad
T10554,U025,2024-01-29,Expense,Travel,1014,NO,NO,CARD,Hyderabad
T13103,U069,2024-09-06,Expense,Travel,7086,NO,NO,CASH,Kolkata
T2968,U060,2023-08-14,Expense,Rent,5371,NO,NO,CASH,Pune
T11609,U107,2022-03-06,Expense,Travel,3003,NO,NO,BANK TRANSFER,Lucknow
T8645,U038,2021-11-30,Expense,Rent,4525,NO,NO,BANK TRANSFER,Kolkata
T4235,U004,2024-04-22,Expense,Others,4983,NO,NO,UPI,Kolkata
T6640,U062,2024-10-15,Expense,Education,1583,NO,NO,CASH,Delhi
T1692,U129,2024-09-24,Expense,Health,3624,NO,NO,CARD,Bangalore
T13724,U047,2021-10-13,Income,Investment,33248,NO,NO,BANK TRANSFER,Lucknow
T5073,U021,2021-07-19,Expense,Food,5123,NO,NO,UPI,Kolkata
T6186,U070,2024-11-11,Expense,Rent,5470,NO,NO,CARD,Delhi
T13806,U132,2023-03-15,Expense,Rent,3257,NO,NO,BANK TRANSFER,Lucknow
T12189,U096,2022-05-17,Expense,Entertainment,1271,NO,NO,CASH,Hyderabad
T1691,U088,2024-06-28,Income,Utilities,71695,NO,NO,UPI,Ahmedabad
T10012,U092,2022-09-19,Expense,Utilities,2475,NO,NO,CARD,Chennai
T2158,U123,2023-09-07,Expense,Travel,9474,NO,NO,UPI,Bangalore
T4735,U049,2024-03-08,Expense,Travel,5726,NO,NO,CASH,Hyderabad
T10012,U092,2022-09-19,Expense,Travel,2475,NO,NO,CARD,Chennai
T9209,U016,2022-03-11,Expense,Entertainment,5656,NO,NO,CARD,Delhi
T4259,U119,2023-08-29,Expense,Salary,493,NO,NO,BANK TRANSFER,Delhi
T3680,U042,2024-03-02,Expense,Rent,9010,NO,NO,BANK TRANSFER,Ahmedabad
T1175,U048,2023-06-08,Expense,Utilities,4220,NO,NO,CARD,Chennai
T2073,U083,2021-05-18,Expense,Utilities,7789,NO,NO,CARD,Pune
T6846,U076,2021-01-23,Expense,Food,3716,NO,NO,UPI,Jaipur
T9246,U078,2021-11-18,Expense,Utilities,227,NO,NO,CARD,Delhi
T6208,U019,2022-08-18,Expense,Travel,0,NO,NO,BANK TRANSFER,Unknown
T7756,U144,2022-09-23,Expense,Food,9400,NO,NO,BANK TRANSFER,Ahmedabad
T9509,U019,2023-04-17,Expense,Utilities,6808,NO,NO,UPI,Kolkata
T10811,U006,2024-04-19,Income,Freelance,26817,NO,NO,CARD,Pune
T9979,U072,2024-03-04,Expense,Utilities,5126,NO,NO,BANK TRANSFER,Lucknow
T4595,U098,2022-11-20,Expense,Food,9908,NO,NO,UPI,Hyderabad
T5390,U007,2023-07-14,Expense,Travel,6794,NO,NO,CASH,Jaipur
T3310,U083,2022-10-10,Expense,Food,9904,NO,NO,UNKNOWN,Ahmedabad
T4780,U067,2023-01-21,Income,Utilities,58797,NO,NO,UNKNOWN,Mumbai
T2087,U113,2022-12-31,Expense,Food,655,NO,NO,BANK TRANSFER,Lucknow
T7271,U025,2024-10-20,Expense,Entertainment,2723,NO,NO,BANK TRANSFER,Lucknow
T11301,U056,2023-11-02,Expense,Rent,-500,YES,NO,BANK TRANSFER,Ahmedabad
T13874,U045,2021-01-26,Expense,Travel,6092,NO,NO,CASH,Hyderabad
T13374,U107,2021-12-20,Expense,Health,5017,NO,NO,UPI,Lucknow
T4550,U112,2022-06-06,Expense,Savings,9837,NO,NO,BANK TRANSFER,Kolkata
T8262,U147,2023-06-03,Income,Utilities,37750,NO,NO,CASH,Mumbai
T12264,U035,2022-10-17,Expense,Travel,5333,NO,NO,BANK TRANSFER,Ahmedabad
T0559,U002,2024-09-14,Expense,Food,8324,NO,NO,CASH,Chennai
T9402,U007,2023-05-31,Expense,Entertainment,36864,NO,NO,CARD,Bangalore
T0307,U089,2022-06-26,Expense,Food,7903,NO,NO,BANK TRANSFER,Bangalore
T13359,U052,2022-05-04,Expense,Uncategorised,4039,NO,NO,CASH,Unknown
T10439,U047,2023-04-11,Expense,Uncategorised,604,NO,NO,UPI,Delhi
T10352,U108,2024-01-24,Expense,Food,1663,NO,NO,CARD,Hyderabad
T2413,U086,2024-04-15,Expense,Investment,2750,NO,NO,BANK TRANSFER,Kolkata
T12199,U048,2023-03-05,Expense,Education,6665,NO,NO,BANK TRANSFER,Kolkata
T3784,U132,2022-02-08,Expense,Food,0,NO,NO,CASH,Hyderabad
T9453,U020,2022-09-27,Income,Entertainment,75496,NO,NO,BANK TRANSFER,Kolkata
T9195,U022,2022-04-10,Income,Bonus,22891,NO,NO,CARD,Chennai
T9238,U112,2022-11-15,Income,Food,45145,NO,NO,CARD,Delhi
T12212,U115,2023-07-16,Expense,Others,3566,NO,NO,CASH,Pune
T4084,U120,2021-04-26,Income,Investment,72863,NO,NO,BANK TRANSFER,Unknown
T7989,U071,2023-06-07,Expense,Education,28559,NO,NO,UPI,Chennai
T10248,U066,2024-04-29,Income,Travel,46426,NO,NO,UNKNOWN,Lucknow
T13477,U149,2022-08-03,Expense,Investment,2334,NO,NO,CARD,Ahmedabad
T4151,U096,2023-09-12,Expense,Rent,2684,NO,NO,BANK TRANSFER,Ahmedabad
T11380,U074,2022-11-06,Expense,Bonus,3201,NO,NO,BANK TRANSFER,Ahmedabad
T10092,U044,2023-09-24,Expense,Entertainment,999999,NO,YES,UPI,Pune
T9369,U016,2024-11-10,Expense,Travel,2491,NO,NO,CASH,Ahmedabad
T8703,U074,2023-12-05,Expense,Investment,6888,NO,NO,UPI,Lucknow
T9736,U031,2024-09-21,Expense,Travel,8041,NO,NO,CARD,Chennai
T7050,U035,2023-08-18,Income,Utilities,659533,NO,YES,UPI,Ahmedabad
T0356,U091,2022-08-06,Expense,Rent,-1000,YES,NO,UPI,Chennai
T1667,U087,2022-02-05,Expense,Food,9131,NO,NO,CASH,Mumbai
T5383,U024,2023-09-18,Expense,Entertainment,5293,NO,NO,UPI,Unknown
T13021,U118,2022-05-06,Expense,Food,1341,NO,NO,UPI,Lucknow
T6868,U083,2021-07-04,Expense,Rent,8302,NO,NO,UPI,Delhi
T1948,U024,2023-10-26,Expense,Rent,6044,NO,NO,BANK TRANSFER,Mumbai
T7043,U066,2023-04-01,Expense,Rent,4122,NO,NO,UPI,Kolkata
T5564,U126,2024-10-12,Expense,Food,1145,NO,NO,UPI,Bangalore
T6622,U124,2021-10-12,Expense,Health,3142,NO,NO,UNKNOWN,Delhi
T5558,U088,2024-04-08,Expense,Rent,9175,NO,NO,UNKNOWN,Mumbai
T12684,U027,2023-11-11,Expense,Food,1659,NO,NO,CASH,Hyderabad
T8968,U068,2021-01-16,Expense,Education,8831,NO,NO,BANK TRANSFER,Lucknow
T3295,U077,2024-10-04,Expense,Rent,3822,NO,NO,BANK TRANSFER,Delhi
T12853,U017,2024-09-01,Expense,Food,1501,NO,NO,UNKNOWN,Ahmedabad
T2390,U125,2023-03-03,Income,Food,13881,NO,NO,CASH,Pune
T11007,U054,2023-02-24,Expense,Travel,3661,NO,NO,CARD,Pune
T13263,U094,2023-08-29,Expense,Entertainment,4419,NO,NO,CARD,Kolkata
T0110,U079,2023-03-22,Expense,Health,27579,NO,NO,CASH,Unknown
T6656,U007,2021-03-25,Expense,Rent,-500,YES,NO,BANK TRANSFER,Hyderabad
T11635,U050,2024-03-04,Expense,Bonus,2691,NO,NO,CASH,Ahmedabad
T1457,U124,2024-03-19,Expense,Rent,9004,NO,NO,UPI,Ahmedabad
T12474,U150,2022-06-09,Expense,Travel,840,NO,NO,UPI,Kolkata
T2926,U089,2023-10-02,Expense,Travel,999999999,NO,YES,CARD,Mumbai
T8696,U024,2021-02-20,Expense,Travel,-500,YES,NO,BANK TRANSFER,Delhi
T11393,U070,2024-10-28,Income,Food,18170,NO,NO,UPI,Hyderabad
T3116,U015,2022-09-01,Income,Food,60720,NO,NO,UNKNOWN,Chennai
T0054,U102,2024-05-03,Expense,Travel,4789,NO,NO,CARD,Bangalore
T7861,U101,2021-01-04,Expense,Travel,1228,NO,NO,CARD,Hyderabad
T5223,U103,2024-11-24,Income,Investment,63544,NO,NO,CARD,Jaipur
T1459,U085,2022-06-10,Expense,Investment,5390,NO,NO,CASH,Kolkata
T11996,U056,2021-07-12,Expense,Rent,7851,NO,NO,BANK TRANSFER,Bangalore
T7822,U058,2021-07-13,Expense,Travel,41599,NO,NO,CASH,Chennai
T9517,U015,2022-01-10,Expense,Food,7043,NO,NO,BANK TRANSFER,Mumbai
T5794,U082,2023-11-09,Expense,Rent,9225,NO,NO,CARD,Pune
T0084,U128,2023-01-23,Expense,Utilities,3577,NO,NO,UPI,Kolkata
T9886,U117,2021-11-29,Expense,Rent,5045,NO,NO,UPI,Pune
T8203,U067,2021-09-04,Expense,Utilities,4885,NO,NO,BANK TRANSFER,Kolkata
T7991,U079,2023-02-02,Expense,Rent,4796,NO,NO,CARD,Delhi
T2862,U002,2024-04-30,Expense,Rent,1443,NO,NO,CARD,Lucknow
T11904,U110,2021-03-22,Expense,Travel,999999999,NO,YES,CARD,Jaipur
T4858,U075,2023-06-28,Expense,Food,8508,NO,NO,CASH,Unknown
T1018,U150,2022-12-04,Expense,Health,2515,NO,NO,BANK TRANSFER,Delhi
T10484,U030,2022-10-22,Expense,Education,1906,NO,NO,BANK TRANSFER,Hyderabad
T7322,U032,2024-06-24,Expense,Travel,-1000,YES,NO,BANK TRANSFER,Hyderabad
T8553,U091,2021-08-21,Expense,Entertainment,7812,NO,NO,BANK TRANSFER,Lucknow
T9560,U030,2022-09-09,Expense,Education,1034,NO,NO,BANK TRANSFER,Ahmedabad
T13797,U079,2021-10-30,Income,Others,26214,NO,NO,BANK TRANSFER,Chennai
T8331,U053,2021-10-31,Expense,Travel,2764,NO,NO,BANK TRANSFER,Jaipur
T8376,U069,2022-09-26,Expense,Food,4317,NO,NO,CASH,Bangalore
T10036,U097,2024-08-13,Expense,Utilities,8371,NO,NO,CASH,Bangalore
T6691,U023,2024-03-01,Expense,Food,4946,NO,NO,CASH,Unknown
T13457,U090,2021-03-18,Expense,Entertainment,9787,NO,NO,UPI,Jaipur
T12836,U003,2024-07-09,Income,Travel,24470,NO,NO,CARD,Bangalore
T7885,U040,2021-02-24,Income,Food,69923,NO,NO,BANK TRANSFER,Hyderabad
T8287,U029,2021-11-02,Expense,Education,696,NO,NO,BANK TRANSFER,Hyderabad
T2627,U097,2022-06-20,Expense,Travel,10481,NO,NO,CASH,Pune
T4107,U015,2023-07-30,Expense,Education,2301,NO,NO,BANK TRANSFER,Jaipur
T12674,U143,2023-01-07,Expense,Entertainment,6267,NO,NO,CARD,Jaipur
T7670,U042,2023-05-13,Expense,Education,-1000,YES,NO,UNKNOWN,Chennai
T2064,U123,2022-09-28,Income,Rent,51950,NO,NO,BANK TRANSFER,Kolkata
T2122,U083,2022-10-13,Expense,Utilities,110,NO,NO,BANK TRANSFER,Delhi
T4704,U007,2024-01-05,Income,Food,22919,NO,NO,CARD,Mumbai
T9405,U010,2023-04-08,Expense,Rent,7264,NO,NO,UPI,Pune
T1686,U039,2021-09-17,Expense,Education,2506,NO,NO,CARD,Kolkata
T9685,U008,2022-06-20,Income,Freelance,27385,NO,NO,UPI,Kolkata
T2783,U068,2023-12-31,Expense,Bonus,30261,NO,NO,CASH,Lucknow
T13979,U092,2022-01-25,Income,Utilities,72870,NO,NO,UPI,Chennai
T8165,U059,2022-10-26,Expense,Rent,9999,NO,NO,CASH,Hyderabad
T6688,U150,2023-12-23,Income,Freelance,29447,NO,NO,BANK TRANSFER,Bangalore
T9366,U036,2024-10-03,Expense,Food,3656,NO,NO,BANK TRANSFER,Mumbai
T3197,U059,2023-05-09,Expense,Food,8312,NO,NO,BANK TRANSFER,Chennai
T0866,U050,2022-11-22,Expense,Travel,1797,NO,NO,CASH,Unknown
T11685,U121,2023-10-28,Expense,Utilities,4460,NO,NO,UPI,Pune
T8380,U022,2021-05-21,Income,Investment,23141,NO,NO,BANK TRANSFER,Jaipur
T1573,U047,2021-04-21,Expense,Food,9070,NO,NO,CARD,Mumbai
T6954,U091,2024-11-14,Expense,Others,47394,NO,NO,CARD,Bangalore
T3126,U024,2023-11-03,Income,Investment,73206,NO,NO,UPI,Jaipur
T10072,U037,2024-05-21,Expense,Food,23117,NO,NO,CASH,Pune
T9218,U002,2023-11-06,Expense,Entertainment,3203,NO,NO,CARD,Lucknow
T1135,U007,2024-08-01,Expense,Rent,1582,NO,NO,UPI,Lucknow
T1462,U109,2021-02-21,Expense,Rent,2419,NO,NO,UPI,Kolkata
T0979,U117,2024-12-29,Expense,Travel,6006,NO,NO,UPI,Lucknow
T8592,U111,2024-08-14,Expense,Food,539,NO,NO,CASH,Mumbai
T2522,U069,2023-03-25,Expense,Travel,1493,NO,NO,BANK TRANSFER,Bangalore
T2152,U142,2021-10-18,Expense,Health,1462,NO,NO,UPI,Jaipur
T3780,U074,2023-11-09,Expense,Rent,9580,NO,NO,UNKNOWN,Unknown
T4940,U089,2022-12-31,Expense,Entertainment,5439,NO,NO,CARD,Delhi
T5332,U092,2023-08-02,Expense,Travel,3236,NO,NO,UPI,Unknown
T12500,U063,2024-11-11,Expense,Travel,6588,NO,NO,CARD,Mumbai
T7211,U119,2022-01-02,Expense,Savings,433,NO,NO,CARD,Bangalore
T11507,U137,2022-05-06,Expense,Rent,2863,NO,NO,UPI,Delhi
T12347,U129,2024-03-31,Income,Food,38968,NO,NO,BANK TRANSFER,Chennai
T9254,U053,2024-12-13,Income,Food,70832,NO,NO,UPI,Jaipur
T10262,U056,2022-12-12,Income,Entertainment,26135,NO,NO,UPI,Mumbai
T3695,U027,2023-03-17,Expense,Health,1114,NO,NO,UPI,Kolkata
T12209,U017,2023-02-17,Expense,Savings,9671,NO,NO,UPI,Chennai
T11748,U081,2023-04-29,Expense,Salary,2137,NO,NO,CASH,Bangalore
T13187,U031,2023-09-23,Expense,Food,3383,NO,NO,CASH,Bangalore
T6648,U132,2024-03-12,Expense,Uncategorised,6503,NO,NO,CASH,Chennai
T2426,U020,2022-01-17,Expense,Utilities,7378,NO,NO,BANK TRANSFER,Bangalore
T13753,U078,2021-10-25,Expense,Bonus,6823,NO,NO,UNKNOWN,Pune
T1407,U115,2022-07-21,Expense,Bonus,1623,NO,NO,BANK TRANSFER,Ahmedabad
T12043,U142,2023-08-11,Expense,Rent,1596,NO,NO,BANK TRANSFER,Chennai
T7560,U077,2023-12-03,Income,Rent,0,NO,NO,UPI,Ahmedabad
T10637,U055,2021-04-25,Expense,Food,7687,NO,NO,CARD,Mumbai
T10530,U003,2024-06-19,Expense,Travel,3144,NO,NO,CASH,Hyderabad
T7139,U127,2022-04-22,Expense,Food,7310,NO,NO,CASH,Delhi
T6259,U134,2022-01-13,Income,Entertainment,24140,NO,NO,UPI,Pune
T6581,U004,2024-07-20,Income,Food,67091,NO,NO,UPI,Ahmedabad
T1406,U063,2024-12-04,Expense,Education,44180,NO,NO,UPI,Delhi
T3059,U067,2024-07-22,Income,Utilities,40041,NO,NO,CASH,Ahmedabad
T12098,U020,2024-07-20,Expense,Food,2027,NO,NO,BANK TRANSFER,Bangalore
T3885,U093,2021-11-22,Expense,Rent,705,NO,NO,BANK TRANSFER,Jaipur
T2518,U012,2023-07-26,Expense,Food,44154,NO,NO,BANK TRANSFER,Bangalore
T12935,U094,2022-03-28,Expense,Uncategorised,2517,NO,NO,UPI,Pune
T12360,U107,2023-05-17,Expense,Food,7750,NO,NO,CASH,Pune
T3074,U105,2021-04-13,Expense,Rent,2932,NO,NO,CASH,Chennai
T0090,U082,2023-07-11,Expense,Food,3081,NO,NO,CASH,Kolkata
T10411,U074,2021-06-16,Expense,Rent,1589,NO,NO,UPI,Bangalore
T7441,U131,2024-11-18,Expense,Utilities,6265,NO,NO,CARD,Ahmedabad
T1259,U069,2021-04-22,Expense,Health,7858,NO,NO,UPI,Chennai
T7099,U074,2023-09-06,Income,Others,32766,NO,NO,CASH,Kolkata
T6231,U039,2022-05-24,Expense,Utilities,7969,NO,NO,CASH,Kolkata
T2697,U054,2021-08-18,Expense,Education,8332,NO,NO,CASH,Lucknow
T5877,U061,2024-05-09,Income,Education,40770,NO,NO,BANK TRANSFER,Jaipur
T8179,U092,2023-01-10,Expense,Entertainment,1128,NO,NO,CARD,Kolkata
T6718,U042,2021-11-10,Expense,Travel,3185,NO,NO,UPI,Kolkata
T13734,U117,2022-09-01,Expense,Utilities,9459,NO,NO,CARD,Delhi
T8790,U105,2022-09-10,Expense,Rent,6636,NO,NO,BANK TRANSFER,Lucknow
T1291,U036,2021-02-24,Expense,Utilities,5984,NO,NO,BANK TRANSFER,Mumbai
T4937,U132,2024-09-25,Expense,Entertainment,3692,NO,NO,CASH,Delhi
T9399,U074,2024-02-12,Expense,Rent,3053,NO,NO,CARD,Delhi
T0919,U083,2024-05-05,Expense,Rent,8928,NO,NO,BANK TRANSFER,Bangalore
T12821,U055,2022-10-13,Income,Education,11411,NO,NO,CASH,Hyderabad
T3930,U020,2022-02-14,Expense,Health,4861,NO,NO,UPI,Ahmedabad
T5674,U056,2021-05-16,Expense,Bonus,5612,NO,NO,CASH,Chennai
T11593,U008,2022-06-06,Expense,Rent,869,NO,NO,CASH,Unknown
T4060,U083,2021-02-03,Expense,Freelance,2795,NO,NO,CASH,Bangalore
T8701,U086,2023-08-20,Expense,Freelance,1706,NO,NO,CASH,Pune
T7970,U149,2021-06-24,Expense,Utilities,4825,NO,NO,BANK TRANSFER,Unknown
T1220,U124,2024-08-12,Expense,Rent,1701,NO,NO,CASH,Ahmedabad
T4730,U091,2022-07-14,Expense,Entertainment,3015,NO,NO,UPI,Pune
T8327,U142,2021-03-27,Expense,Food,7589,NO,NO,UPI,Delhi
T0624,U121,2022-01-02,Expense,Others,8924,NO,NO,CARD,Kolkata
T5374,U052,2024-11-06,Expense,Travel,0,NO,NO,CARD,Delhi
T8189,U086,2023-02-25,Income,Food,36290,NO,NO,CASH,Lucknow
T3291,U121,2024-04-13,Expense,Travel,543,NO,NO,UPI,Chennai
T9441,U001,2023-06-25,Expense,Food,262,NO,NO,CASH,Kolkata
T9190,U114,2024-01-26,Expense,Education,3669,NO,NO,CASH,Mumbai
T5554,U147,2021-08-21,Expense,Entertainment,7807,NO,NO,UNKNOWN,Lucknow
T0800,U018,2022-10-04,Income,Rent,58348,NO,NO,UNKNOWN,Mumbai
T12903,U147,2024-10-31,Expense,Freelance,5121,NO,NO,BANK TRANSFER,Mumbai
T1499,U020,2022-05-26,Expense,Bonus,3757,NO,NO,CASH,Ahmedabad
T8066,U108,2023-02-01,Expense,Travel,7388,NO,NO,CASH,Delhi
T1739,U142,2021-06-10,Expense,Food,4770,NO,NO,CARD,Pune
T9865,U103,2021-03-06,Expense,Rent,2555,NO,NO,UPI,Pune
T1901,U019,2024-05-06,Expense,Others,1183,NO,NO,BANK TRANSFER,Ahmedabad
T1433,U134,2023-06-12,Expense,Food,-500,YES,NO,CASH,Hyderabad
T5372,U100,2023-10-26,Expense,Bonus,4512,NO,NO,CASH,Pune
T9520,U148,2022-03-02,Expense,Health,6528,NO,NO,CARD,Ahmedabad
T2342,U038,2023-11-26,Expense,Rent,9449,NO,NO,CARD,Lucknow
T8044,U047,2022-05-16,Expense,Investment,5521,NO,NO,UPI,Mumbai
T8008,U088,2023-09-16,Income,Uncategorised,56655,NO,NO,CASH,Pune
T7746,U139,2024-11-15,Expense,Rent,18962,NO,NO,UPI,Delhi
T8302,U061,2023-04-02,Expense,Food,8459,NO,NO,BANK TRANSFER,Hyderabad
T12112,U015,2021-08-28,Expense,Entertainment,3643,NO,NO,BANK TRANSFER,Pune
T0104,U010,2021-12-25,Expense,Bonus,6604,NO,NO,UPI,Unknown
T11733,U043,2021-01-05,Expense,Food,46192,NO,NO,UPI,Ahmedabad
T1745,U100,2024-09-29,Expense,Utilities,8910,NO,NO,CARD,Bangalore
T7854,U138,2022-01-06,Income,Rent,72181,NO,NO,CASH,Bangalore
T4412,U004,2024-10-25,Expense,Utilities,8765,NO,NO,BANK TRANSFER,Kolkata
T3471,U099,2024-08-12,Expense,Travel,2512,NO,NO,BANK TRANSFER,Lucknow
T10232,U068,2022-08-23,Income,Entertainment,55339,NO,NO,BANK TRANSFER,Ahmedabad
T13181,U049,2022-01-31,Expense,Savings,4203,NO,NO,CARD,Pune
T3217,U101,2021-04-16,Expense,Food,7022,NO,NO,UPI,Pune
T0725,U076,2023-11-04,Expense,Food,-1000,YES,NO,CASH,Mumbai
T13269,U101,2021-09-04,Expense,Travel,6342,NO,NO,UPI,Ahmedabad
T1951,U021,2023-11-21,Expense,Travel,0,NO,NO,UPI,Delhi
T7485,U134,2021-05-24,Expense,Education,4185,NO,NO,BANK TRANSFER,Lucknow
T7121,U018,2021-03-18,Expense,Food,9798,NO,NO,CASH,Chennai
T4168,U022,2023-08-04,Expense,Travel,1335,NO,NO,UPI,Jaipur
T10671,U097,2024-09-26,Expense,Food,1315,NO,NO,UPI,Mumbai
T3488,U103,2022-05-28,Expense,Education,1159,NO,NO,BANK TRANSFER,Jaipur
T13460,U029,2021-05-20,Expense,Entertainment,9628,NO,NO,UNKNOWN,Mumbai
T8183,U037,2024-03-13,Expense,Food,7170,NO,NO,CASH,Ahmedabad
T8697,U052,2023-04-09,Income,Bonus,37388,NO,NO,UPI,Delhi
T9994,U069,2022-03-29,Expense,Rent,1053,NO,NO,BANK TRANSFER,Lucknow
T11324,U073,2021-05-08,Expense,Rent,3802,NO,NO,BANK TRANSFER,Lucknow
T9070,U063,2022-10-25,Income,Food,14179,NO,NO,UPI,Hyderabad
T5760,U123,2024-07-30,Expense,Investment,4714,NO,NO,CARD,Unknown
T1318,U119,2023-02-26,Expense,Food,6178,NO,NO,CARD,Kolkata
T12972,U077,2021-01-02,Expense,Travel,5725,NO,NO,UPI,Lucknow
T3381,U124,2023-12-03,Expense,Savings,4680,NO,NO,CASH,Ahmedabad
T0158,U096,2021-06-23,Expense,Bonus,9403,NO,NO,UPI,Pune
T8944,U030,2022-08-28,Expense,Food,1204,NO,NO,BANK TRANSFER,Lucknow
T3071,U087,2021-02-12,Expense,Rent,6877,NO,NO,CARD,Mumbai
T2093,U113,2023-10-23,Expense,Rent,8262,NO,NO,BANK TRANSFER,Jaipur
T2374,U074,2024-07-28,Expense,Food,8965,NO,NO,UNKNOWN,Hyderabad
T4820,U043,2022-08-27,Expense,Rent,1206,NO,NO,CARD,Ahmedabad
T3110,U150,2024-09-13,Expense,Rent,5085,NO,NO,CASH,Chennai
T10962,U127,2022-08-25,Expense,Travel,49439,NO,NO,UNKNOWN,Pune
T9428,U013,2024-04-19,Expense,Travel,778,NO,NO,CASH,Kolkata
T0532,U107,2021-09-01,Expense,Rent,6234,NO,NO,UPI,Lucknow
T5281,U017,2022-12-02,Income,Rent,61240,NO,NO,UPI,Bangalore
T12034,U049,2024-08-07,Expense,Education,1917,NO,NO,UPI,Unknown
T8498,U105,2021-02-27,Expense,Food,8562,NO,NO,CASH,Chennai
T2719,U139,2021-10-14,Expense,Travel,9998,NO,NO,BANK TRANSFER,Mumbai
T13089,U019,2023-01-23,Expense,Entertainment,37094,NO,NO,UPI,Bangalore
T7749,U118,2024-03-20,Expense,Savings,7271,NO,NO,UPI,Chennai
T8422,U109,2021-10-06,Expense,Food,4968,NO,NO,UPI,Mumbai
T10414,U048,2024-05-03,Expense,Rent,2438,NO,NO,BANK TRANSFER,Delhi
T10070,U077,2024-09-24,Expense,Rent,9166,NO,NO,UPI,Kolkata
T8199,U022,2022-04-11,Expense,Travel,0,NO,NO,CASH,Chennai
